cartodb_id,the_geom,time,latitude,longitude,depth,mag,magtype,nst,gap,dmin,rms,net,id,updated,place,type
386,0101000020E61000004C21EB040FAE5EC0265D4425BFA84740,2015-10-16 10:18:45.66+00,47.3183333,-122.7196667,26.002,1.7,ml,13,113,0.1442,0.19,uw,uw61079147,2015-10-16 18:23:04.91+00,"3km SE of Key Center, Washington",earthquake
387,0101000020E61000001046FD3F986963C019ABCDFFAB5C3340,2015-10-16 10:11:46.29+00,19.3619995,-155.2998352,1.56,1.73,md,17,102,0.02623,0.17,hv,hv61064601,2015-10-16 10:14:49.52+00,"10km SW of Volcano, Hawaii",earthquake
388,0101000020E6100000285C8FC2F58C5DC0497B832F4C764240,2015-10-16 10:07:38.234+00,36.9242,-118.2025,16.8,0.5,ml,5,253.42,0.442,0.0912,nn,nn00514818,2015-10-17 18:25:03.721+00,"27km SSE of Big Pine, California",earthquake
389,0101000020E6100000AC69DE718A725DC041F163CC5D834240,2015-10-16 09:56:31.63+00,37.0263,-117.7897,0,0.3,ml,8,169.21,0.236,0.1152,nn,nn00514817,2015-10-17 18:24:51.521+00,"47km ESE of Big Pine, California",earthquake
390,0101000020E6100000C8E53FA4DF0A5EC0FAEDEBC039B34340,2015-10-16 09:27:02.671+00,39.4002,-120.1699,10,0,ml,9,81.75,0.101,0.1269,nn,nn00514832,2015-10-17 18:24:29.258+00,"8km N of Truckee, California",earthquake
391,0101000020E6100000F46C567DAE7C62C03480B740822E5040,2015-10-16 09:22:25+00,64.7267,-147.8963,16.7,0.3,ml,,,,0.03,ak,ak11740693,2015-10-16 09:31:43.358+00,"14km SSE of Ester, Alaska",earthquake
392,0101000020E610000091ED7C3F356A5DC0F654980865E44140,2015-10-16 09:10:23.01+00,35.7843333,-117.6595,8.77,0.74,ml,22,63,0.05934,0.19,ci,ci37476600,2015-10-16 15:53:12.726+00,"18km N of Ridgecrest, California",earthquake
393,0101000020E61000009ED9098AFAFF5BC0002C3C79A2664740,2015-10-16 09:09:50.17+00,46.8018333,-111.9996667,5.87,-0.12,md,7,176,0.147,0.03,mb,mb80102514,2015-10-16 20:18:40.06+00,"9km NNE of Helena Valley Northwest, Montana",earthquake
394,0101000020E610000045FAEDEBC08D5D403480B740820227C0,2015-10-16 09:03:19.84+00,-11.5049,118.2149,33.57,4.7,mb,,96,4.88,1.1,us,us10003p46,2015-10-16 17:06:06.932+00,"222km SSW of Panenggoede, Indonesia",earthquake
395,0101000020E61000004ED1915CFE4F5DC0917EFB3A705E4240,2015-10-16 08:56:51.068+00,36.7378,-117.2499,7.9,-0.4,ml,4,199.94,0.095,0.0731,nn,nn00514950,2015-10-17 18:25:39.903+00,"47km WSW of Beatty, Nevada",earthquake
396,0101000020E610000023DBF97E6A2C5DC0458AB78432D24040,2015-10-16 08:28:57.96+00,33.6421667,-116.694,15.6,0.51,ml,31,51,0.03154,0.11,ci,ci37476592,2015-10-16 15:48:52.56+00,"10km N of Anza, California",earthquake
403,0101000020E6100000582E652ACE6663C099F1118CDE463340,2015-10-16 07:56:52.97+00,19.2768333,-155.2126667,10.501,2.27,ml,43,160,0.01213,0.07,hv,hv61064441,2015-10-16 20:46:48.901+00,"17km S of Volcano, Hawaii",earthquake
404,0101000020E61000005D8B16A0EDB45EC0EFB902C067684340,2015-10-16 07:54:36.35+00,38.8156662,-122.8270035,2.42,1.03,md,8,87,0.02593,0.02,nc,nc72538215,2015-10-16 07:56:14.46+00,"7km NW of The Geysers, California",earthquake
405,0101000020E61000004A1751C92F6263C09BC420B072583340,2015-10-16 07:52:31.5+00,19.3455,-155.0683333,8.038,1.18,md,24,173,0.04955,0.08,hv,hv61064436,2015-10-16 20:42:28.24+00,"18km S of Fern Acres, Hawaii",earthquake
431,0101000020E61000003B014D840D8F50C048E17A14AEB73240,2015-10-16 05:31:30.5+00,18.7175,-66.2352,56,2.5,Md,9,219.6,0.36741095,0.17,pr,pr15289001,2015-10-16 09:37:48.154+00,"28km N of Dorado, Puerto Rico",earthquake
432,0101000020E6100000A1D634EF388D5DC08B6CE7FBA9314340,2015-10-16 05:30:25.663+00,38.388,-118.2066,7.1,0.5,ml,5,197.96,0.06,0.0668,nn,nn00514846,2015-10-17 18:24:22.786+00,"39km ESE of Hawthorne, Nevada",earthquake
433,0101000020E610000060CF32E689325DC0D3212697B5A24040,2015-10-16 05:29:51.21+00,33.2711667,-116.7896667,8.53,3.27,ml,133,26,0.04361,0.22,ci,ci37476536,2015-10-18 01:04:27.68+00,"4km NW of Lake Henshaw, California",earthquake
434,0101000020E61000008A6CE7FBA97D5EC0D8FA33CD85E44240,2015-10-16 05:26:16.55+00,37.7853333,-121.9635,7.19,0.8,md,9,103,0.07693,0.04,nc,nc72538130,2015-10-17 03:17:37.3+00,"1km ENE of San Ramon, California",earthquake
435,0101000020E6100000DCD7817346405DC0D6C56D3480974240,2015-10-16 05:18:49.121+00,37.1836,-117.0043,6.9,-0.1,ml,5,273.31,0.205,0.085,nn,nn00514930,2015-10-17 18:25:21.718+00,"37km NW of Beatty, Nevada",earthquake
436,0101000020E61000001B0DE02D906C62C026E4839ECDB24E40,2015-10-16 05:00:13+00,61.3969,-147.3926,20.1,1.9,ml,,,,0.68,ak,ak11740597,2015-10-16 05:15:58.602+00,"63km WNW of Valdez, Alaska",earthquake
491,0101000020E61000008A6CE7FBA97D5EC0F9522E43D2E44240,2015-10-16 00:28:31.75+00,37.7876667,-121.9635,8.49,1.47,md,17,102,0.07471,0.05,nc,nc72537985,2015-10-17 00:01:04.1+00,"1km NE of San Ramon, California",earthquake
492,0101000020E6100000C898BB96902F2F403F355EBA49BC4340,2015-10-16 00:16:25.21+00,39.471,15.5929,239.75,4.4,mb,,68,0.949,0.82,us,us10003p1b,2015-10-16 08:19:14.253+00,"28km SW of Belvedere Marittimo, Italy",earthquake
493,0101000020E6100000C8BAB88D06D05CC025E4839ECD6A4340,2015-10-16 00:11:24.438+00,38.8344,-115.2504,0,2.8,ml,7,150.14,0.552,0.254,nn,nn00514798,2015-10-17 18:24:55.201+00,"22km ENE of Currant, Nevada",earthquake
494,0101000020E6100000BC74931804CA5EC0EE7C3F355EE24340,2015-10-15 23:56:27.52+00,39.7685,-123.1565,0.87,1.28,md,10,67,0.1272,0.05,nc,nc72537975,2015-10-16 16:59:15.13+00,"8km ESE of Covelo, California",earthquake
495,0101000020E61000008E06F01648705E40AA60545227503840,2015-10-15 23:52:46.21+00,24.3131,121.7544,16.38,4.5,mb,,67,0.201,0.77,us,us10003p1a,2015-10-16 00:26:55.886+00,"33km SSW of Su'ao, Taiwan",earthquake
496,0101000020E6100000737E2F2ACE9A5EC04A0C022B873E4740,2015-10-15 23:37:00.22+00,46.4885,-122.4188333,22.118,0.44,ml,6,325,0.1907,0.1,uw,uw61078912,2015-10-16 00:26:13.83+00,"13km SW of Morton, Washington",earthquake
497,0101000020E6100000DF652BD4BFBD5DC017D9CEF7536B4140,2015-10-15 23:30:42.62+00,34.8385,-118.9648333,17.33,1.37,ml,17,70,0.06328,0.12,ci,ci37476448,2015-10-15 23:41:20.071+00,"2km NW of Frazier Park, California",earthquake
581,0101000020E6100000C139234A7B0B63C07D3F355EBA214E40,2015-10-15 15:23:29+00,60.2635,-152.3588,102,2.3,ml,,,,0.57,ak,ak11740270,2015-10-15 23:26:01.747+00,"32km SE of Redoubt Volcano, Alaska",earthquake
498,0101000020E6100000DC3AA4BDE62E5DC0F0A7C64B37D14040,2015-10-15 23:20:43.62+00,33.6345,-116.7328333,15.26,0.57,ml,22,82,0.04835,0.07,ci,ci37476440,2015-10-15 23:38:15.714+00,"10km NNW of Anza, California",earthquake
499,0101000020E6100000FCA9F1D24D346040A835CD3B4E511CC0,2015-10-15 23:12:47.85+00,-7.0794,129.6345,139.92,4.7,mb,,86,4.884,0.65,us,us10003p11,2015-10-16 07:16:15.967+00,"209km WNW of Saumlaki, Indonesia",earthquake
500,0101000020E61000000B022B8716F95DC0EA95B20C71D44340,2015-10-15 23:12:35.407+00,39.6597,-119.892,7,1.2,ml,24,72.18,0.075,0.1728,nn,nn00514793,2015-10-16 15:19:01.125+00,"4km WNW of Lemmon Valley, Nevada",earthquake
501,0101000020E6100000347458865D555DC0BE9F1A2FDD144140,2015-10-15 23:08:44.5+00,34.163,-117.3338333,9.22,1.01,ml,29,64,0.05283,0.11,ci,ci37476432,2015-10-15 23:31:04.007+00,"1km NE of Muscoy, California",earthquake
502,0101000020E61000007D55D39A0B015CC065671BC92F664740,2015-10-15 22:57:36.65+00,46.7983333,-112.0163333,1.2,1.04,ml,10,171,0.154,0.03,mb,mb80102524,2015-10-16 20:54:20.93+00,"8km NNE of Helena Valley Northwest, Montana",earthquake
503,0101000020E61000009CC420B072E85DC0E9263108ACEC4440,2015-10-15 22:44:43.331+00,41.849,-119.632,9.6,1.6,ml,7,181.17,0.161,0.1728,nn,nn00514786,2015-10-16 15:18:53.146+00,"70km ESE of Lakeview, Oregon",earthquake
504,0101000020E610000052A280489A425EC06CE7FBA9F13A4240,2015-10-15 22:44:30.94+00,36.4605,-121.0406667,6.49,1.73,md,36,139,0.108,0.06,nc,nc72537940,2015-10-16 22:30:33.3+00,"23km NE of Greenfield, California",earthquake
505,0101000020E6100000EE92DD71AF7D5EC05A643BDF4FE54240,2015-10-15 22:38:45.82+00,37.7915,-121.9638333,8.09,1.26,md,9,282,0.08243,0.03,nc,nc72537935,2015-10-17 02:53:24.67+00,"1km NE of San Ramon, California",earthquake
506,0101000020E6100000C74B378941B45CC038F8C264AA004240,2015-10-15 22:36:45.951+00,36.0052,-114.8165,0,1.9,ml,23,206.17,1.064,,nn,nn00514784,2015-10-15 22:39:07.282+00,"3km NNE of Boulder City, Nevada",earthquake
507,0101000020E61000001904560E2D3A63C07D1D386744C14C40,2015-10-15 22:27:25+00,57.5099,-153.818,20.3,2.9,ml,,,,0.96,ak,ak11740531,2015-10-15 22:51:48.976+00,"10km ESE of Larsen Bay, Alaska",earthquake
509,0101000020E6100000D6C56D34805562C06B2BF697DD0B5040,2015-10-15 22:05:44+00,64.1854,-146.6719,1.1,1.5,ml,,,,0.61,ak,ak11740529,2015-10-15 22:51:16.419+00,"39km SSE of Salcha, Alaska",earthquake
526,0101000020E61000004A0C022B87C65CC05396218E75B14240,2015-10-15 20:46:53.682+00,37.3864,-115.102,0,1.8,ml,19,119.92,0.045,0.2576,nn,nn00514774,2015-10-16 15:18:14.265+00,"6km ENE of Alamo, Nevada",earthquake
557,0101000020E61000004E62105839245DC07467DC8AB34F4140,2015-10-15 18:16:02.96+00,34.6226667,-116.566,6.54,1.26,ml,20,56,0.05257,0.14,ci,ci37476320,2015-10-15 19:38:34.644+00,"39km WSW of Ludlow, California",earthquake
558,0101000020E6100000DE02098A1FB562C0984C158C4A224F40,2015-10-15 18:05:49+00,62.2679,-149.6601,56,1.6,ml,,,,0.41,ak,ak11740338,2015-10-15 19:56:22.141+00,"15km NE of Y, Alaska",earthquake
559,0101000020E610000035481C0DBBF65BC01B5B199EA87F4640,2015-10-15 18:05:25.65+00,44.9973333,-111.8551667,3.8,1.39,ml,16,70,0.27,0.12,mb,mb80102379,2015-10-15 19:36:34.513+00,"33km SSE of Virginia City, Montana",earthquake
560,0101000020E6100000228E75711B4151C06B09F9A067C336C0,2015-10-15 18:01:31.02+00,-22.7633,-69.0173,112.11,4.4,mb,,57,0.179,0.69,us,us10003nxs,2015-10-16 02:04:00.283+00,"33km SSW of Calama, Chile",earthquake
402,0101000020E6100000BE9F1A2FDD6663C0F5285C8FC2453340,2015-10-16 07:57:33.23+00,19.2725,-155.2145,7.599,1.72,md,46,156,0.01293,0.1,hv,hv61064446,2015-10-16 20:31:15.9+00,"17km S of Volcano, Hawaii",earthquake
406,0101000020E61000002D431CEBE20A5DC0A835CD3B4E794240,2015-10-16 07:51:26.209+00,36.9477,-116.1701,4.7,-0.5,ml,4,138.28,0.081,0.0913,nn,nn00514931,2015-10-17 18:25:27.675+00,"52km E of Beatty, Nevada",earthquake
408,0101000020E6100000736891ED7C0563C0BBB88D06F0264E40,2015-10-16 07:32:42+00,60.3042,-152.1715,67.6,1.9,ml,,,,0.45,ak,ak11740665,2015-10-16 07:52:24.809+00,"37km ESE of Redoubt Volcano, Alaska",earthquake
409,0101000020E6100000567DAEB662B750C025E4839ECDFA33C0,2015-10-16 07:18:40.96+00,-19.9797,-66.8654,235.94,5,mb,,24,2.156,1.14,us,us10003p2p,2015-10-17 16:36:51+00,"36km NNE of Colchani, Bolivia",earthquake
410,0101000020E61000005CE3D81F4D855EC09EB1D41F06B14340,2015-10-16 07:02:38.51+00,39.3829994,-122.0828323,20.89,1.79,md,5,152,0.3175,0.06,nc,nc72538175,2015-10-16 07:04:13.4+00,"15km NE of Maxwell, California",earthquake
411,0101000020E6100000CBA145B6F36163C01456CFEE35573340,2015-10-16 07:00:34.32+00,19.3406667,-155.061,8.598,2.47,ml,33,181,0.0577,0.09,hv,hv61064376,2015-10-16 19:57:39.045+00,"19km S of Fern Acres, Hawaii",earthquake
412,0101000020E61000005B2041F1631C5DC0FCA9F1D24D824240,2015-10-16 06:55:44.951+00,37.018,-116.4436,3,-0.6,ml,7,131.15,0.032,0.134,nn,nn00514919,2015-10-17 18:25:09.759+00,"30km ENE of Beatty, Nevada",earthquake
413,0101000020E6100000FCA9F1D24D6263C048E17A14AE573340,2015-10-16 06:53:45.85+00,19.3425,-155.072,7.178,2.71,ml,41,172,0.04988,0.09,hv,hv61064306,2015-10-16 20:06:16.626+00,"18km S of Fern Acres, Hawaii",earthquake
414,0101000020E6100000EE878ED3066263C0A5434C2E6B553340,2015-10-16 06:52:26.72+00,19.3336667,-155.0633333,3.658,1.01,md,21,185,0.06177,0.11,hv,hv61064296,2015-10-16 20:26:40.88+00,"19km S of Fern Acres, Hawaii",earthquake
415,0101000020E61000002946F185A4315DC0894160E5D0A24040,2015-10-16 06:45:16.89+00,33.272,-116.7756667,11.33,0.56,ml,34,58,0.03862,0.15,ci,ci37476576,2015-10-16 15:21:48.087+00,"4km NNW of Lake Henshaw, California",earthquake
416,0101000020E6100000BD9F1A2FDDF062C0423EE8D9AC8A4F40,2015-10-16 06:42:25+00,63.0834,-151.527,6.4,1.3,ml,,,,0.32,ak,ak11740610,2015-10-16 06:51:07.897+00,"111km NW of Talkeetna, Alaska",earthquake
417,0101000020E6100000E39A4C26786263C0643BDF4F8D573340,2015-10-16 06:41:50.45+00,19.342,-155.0771667,7.208,3.93,ml,62,170,0.04775,0.09,hv,hv61064286,2015-10-16 22:15:05.613+00,"18km S of Fern Acres, Hawaii",earthquake
418,0101000020E6100000F931E6AE25E6634075711B0DE0D54B40,2015-10-16 06:38:25.54+00,55.6709,159.1921,273.29,5.4,mb,,45,2.672,0.97,us,us10003p25,2015-10-17 16:11:48+00,"42km SE of Esso, Russia",earthquake
419,0101000020E6100000280F0BB5A6A150C068B3EA73B5F53140,2015-10-16 06:32:14.4+00,17.9598,-66.5258,15,2.1,Md,7,183.6,0.11228941,0.11,pr,pr15289002,2015-10-16 08:36:24.844+00,"4km SW of Potala Pastillo, Puerto Rico",earthquake
420,0101000020E61000000000000000345DC00880E0E0C1CC4040,2015-10-16 06:21:52.94+00,33.5996667,-116.8125,8.51,0.23,ml,24,80,0.04083,0.13,ci,ci37476568,2015-10-16 15:15:40.779+00,"14km WNW of Anza, California",earthquake
421,0101000020E610000044A10A244D315DC0B5C7C15BD6A24040,2015-10-16 06:21:01.99+00,33.2721667,-116.7703333,10.6,0.55,ml,28,91,0.03737,0.16,ci,ci37476560,2015-10-16 15:11:20.252+00,"4km NNW of Lake Henshaw, California",earthquake
422,0101000020E61000005917B7D1006258C07DD0B359F5294240,2015-10-16 06:18:31+00,36.3278,-97.5313,10.46,2.5,ml,,60,,0.2,us,us10003p4m,2015-10-16 18:16:31.546+00,"22km W of Perry, Oklahoma",earthquake
423,0101000020E61000001283C0CAA17D5EC05E8E0D935FE44240,2015-10-16 06:16:07.08+00,37.7841667,-121.963,8.22,0.77,md,9,103,0.07816,0.05,nc,nc72538155,2015-10-17 03:18:38.25+00,"1km ENE of San Ramon, California",earthquake
426,0101000020E6100000827FA54E1BB45EC03DDE9A2ACE664340,2015-10-16 05:56:43.92+00,38.8031667,-122.8141667,2.83,0.32,md,6,182,0.0155,0.03,nc,nc72538140,2015-10-16 17:39:27.83+00,"5km WNW of The Geysers, California",earthquake
427,0101000020E61000004C2C3AA3B76163C0886E51C13C513340,2015-10-16 05:55:40.8+00,19.3173333,-155.0536667,0.478,2.77,ml,39,205,0.07781,0.12,hv,hv61064196,2015-10-16 19:32:21.859+00,"21km SW of Leilani Estates, Hawaii",earthquake
428,0101000020E61000001383C0CAA1315DC0874215489AA24040,2015-10-16 05:52:02.34+00,33.2703333,-116.7755,11.32,0.4,ml,28,91,0.03702,0.14,ci,ci37476552,2015-10-16 15:03:42.846+00,"3km NNW of Lake Henshaw, California",earthquake
429,0101000020E610000092026619BD315DC0D3212697B5A24040,2015-10-16 05:47:14.21+00,33.2711667,-116.7771667,11.08,0.72,ml,33,91,0.03833,0.14,ci,ci37476544,2015-10-16 14:57:36.6+00,"4km NNW of Lake Henshaw, California",earthquake
430,0101000020E6100000B1506B9A77B261C0A0F831E6AE3D4E40,2015-10-16 05:31:36+00,60.4819,-141.5771,21.4,0.8,ml,,,,0.32,ak,ak11740603,2015-10-16 18:47:39.707+00,"66km NE of Cape Yakataga, Alaska",earthquake
437,0101000020E6100000EC2FBB270F4F5DC0304CA60A465D4240,2015-10-16 04:57:52.99+00,36.7287,-117.2353,9,0.2,ml,7,134.44,0.09,0.1568,nn,nn00514807,2015-10-17 18:23:16.601+00,"46km WSW of Beatty, Nevada",earthquake
438,0101000020E61000005B8FC2F528866340CE1951DA1B944840,2015-10-16 04:48:36.31+00,49.1571,156.1925,42.38,4.7,mb,,136,4.068,0.9,us,us10003p1y,2015-10-16 12:51:15.629+00,"169km S of Severo-Kuril'sk, Russia",earthquake
439,0101000020E61000002C6519E2585762C0C05B2041F10F5040,2015-10-16 04:46:32+00,64.2491,-146.7296,6.9,0.8,ml,,,,0.48,ak,ak11740595,2015-10-16 05:04:24.394+00,"31km SSE of Salcha, Alaska",earthquake
440,0101000020E6100000CAB4ECFFD27D5EC017C8A29F5FE44240,2015-10-16 04:45:02.3+00,37.7841682,-121.9660034,7.27,1.24,md,9,194,0.07747,0.03,nc,nc72538120,2015-10-16 04:46:38.96+00,"1km ENE of San Ramon, California",earthquake
441,0101000020E61000002946F185A47D5EC0F554980865E44240,2015-10-16 04:44:33+00,37.7843333,-121.9631667,7.7,0.85,md,12,103,0.07796,0.05,nc,nc72538125,2015-10-17 03:16:06.34+00,"1km ENE of San Ramon, California",earthquake
442,0101000020E6100000355EBA490C3651C09999999999F933C0,2015-10-16 04:43:56.03+00,-19.975,-68.8445,117.54,4.7,mb,,31,0.334,1,us,us10003p1x,2015-10-16 15:39:32+00,"138km E of Iquique, Chile",earthquake
443,0101000020E61000005823168C25675EC04A0C022B877E4440,2015-10-16 04:39:02.54+00,40.9885,-121.6116667,12.16,1.8,md,17,101,0.2066,0.05,nc,nc72538115,2015-10-16 17:31:56+00,"12km NNE of Burney, California",earthquake
444,0101000020E610000077711B0DE0255DC0E6FBA9F1D2954240,2015-10-16 04:30:49.47+00,37.1705,-116.5918,5.8,-0.8,ml,8,149.33,0.107,0.0571,nn,nn00514927,2015-10-17 18:25:15.916+00,"32km NNE of Beatty, Nevada",earthquake
445,0101000020E61000005A643BDF4FAF61C00DBE30992A184E40,2015-10-16 04:29:00+00,60.1888,-141.4785,7.6,1.2,ml,,,,0.82,ak,ak11740594,2015-10-16 04:40:58.775+00,"54km ENE of Cape Yakataga, Alaska",earthquake
446,0101000020E6100000355EBA490C765DC0355EBA490C0A4240,2015-10-16 04:26:46.76+00,36.0785,-117.8445,1.09,1.08,ml,25,51,0.04004,0.16,ci,ci37476520,2015-10-16 14:38:19.44+00,"10km ENE of Coso Junction, California",earthquake
447,0101000020E6100000746891ED7C775DC05C63867C863D4140,2015-10-16 04:14:17.18+00,34.4806667,-117.867,3.37,0.89,ml,21,81,0.02857,0.12,ci,ci37476512,2015-10-16 14:31:58.442+00,"5km SE of Pearblossum, California",earthquake
448,0101000020E6100000575BB1BFEC5C6640C442AD69DE4941C0,2015-10-16 04:13:33.34+00,-34.5771,178.9039,201.87,4.6,mb,,152,5.958,0.83,us,us10003p1v,2015-10-16 12:16:27.756+00,South of the Kermadec Islands,earthquake
449,0101000020E6100000C2F5285C8FAA5EC0EEA87BAE00A94740,2015-10-16 04:10:31.72+00,47.3203333,-122.665,9.37,1.01,ml,8,141,0.267,0.17,uw,uw61078982,2015-10-16 17:40:39.98+00,"1km SW of Rosedale, Washington",earthquake
450,0101000020E6100000D734EF3845D362C003E78C28ED854F40,2015-10-16 04:08:02+00,63.0463,-150.6022,101,1.8,ml,,,,0.72,ak,ak11740580,2015-10-16 04:28:24.599+00,"84km NNW of Talkeetna, Alaska",earthquake
451,0101000020E61000003FC6DCB5843850C0DF4F8D976E523340,2015-10-16 04:03:20.9+00,19.322,-64.8831,34,2.6,Md,4,295.2,0.78602587,0.23,pr,pr15289000,2015-10-16 12:05:58.337+00,"104km NNW of Road Town, British Virgin Islands",earthquake
452,0101000020E610000017B7D100DE165EC0923A014D84C54340,2015-10-16 03:58:16.63+00,39.5431,-120.3573,0.1,-0.3,ml,5,166.16,0.117,0.0495,nn,nn00514831,2015-10-17 18:23:51.95+00,"28km NNW of Truckee, California",earthquake
453,0101000020E6100000F46C567DAEA65F40E02D90A0F831E03F,2015-10-16 03:44:28.82+00,0.5061,126.6044,58.43,4.6,mb,,50,0.806,0.79,us,us10003p1t,2015-10-16 04:30:35.145+00,"90km WSW of Kota Ternate, Indonesia",earthquake
454,0101000020E6100000877CE1DF313D5FC019ABCDFFAB344440,2015-10-16 03:38:01.53+00,40.411499,-124.9561691,5.37,3.45,md,41,260,0.5211,0.32,nc,nc72538095,2015-10-17 01:20:05.881+00,"61km WSW of Ferndale, California",earthquake
455,0101000020E6100000B4C876BE9FAE5EC01C2E28C23CA94740,2015-10-16 03:35:52.83+00,47.3221667,-122.7285,27.059,1.62,ml,14,93,0.1466,0.21,uw,uw61078967,2015-10-16 03:54:23.98+00,"2km SSE of Key Center, Washington",earthquake
456,0101000020E6100000B3EA73B5152D62C01A2FDD2406A94F40,2015-10-16 03:31:47+00,63.3205,-145.4089,4.8,2.4,ml,,,,0.74,ak,ak11740575,2015-10-16 03:46:09.507+00,"62km S of Deltana, Alaska",earthquake
457,0101000020E6100000BB749318047E5EC0E9263108ACE44240,2015-10-16 03:25:59.41+00,37.7865,-121.969,8.91,0.78,md,8,99,0.07461,0.03,nc,nc72538085,2015-10-17 03:12:03.68+00,"1km NE of San Ramon, California",earthquake
458,0101000020E610000038B4C876BE335DC0B3C876BE9FCA4040,2015-10-16 03:16:25.3+00,33.583,-116.8085,9.03,0.67,ml,30,65,0.03857,0.11,ci,ci37476504,2015-10-16 14:20:43.86+00,"13km WNW of Anza, California",earthquake
459,0101000020E6100000A374E95F126763C0D9E89C9FE24C3340,2015-10-16 03:15:01.44+00,19.300333,-155.220993,2.94,1.9,md,14,113,0.01931,0.19,hv,hv61063911,2015-10-16 03:18:11.04+00,"14km S of Volcano, Hawaii",earthquake
460,0101000020E6100000EE92DD71AF7D5EC050615BF56FE44240,2015-10-16 03:09:29.67+00,37.7846667,-121.9638333,7.92,1.1,md,13,103,0.07748,0.03,nc,nc72538070,2015-10-17 03:10:32.68+00,"1km ENE of San Ramon, California",earthquake
461,0101000020E61000006226F67505C45EC0E3A59BC420804340,2015-10-16 03:05:37.95+00,39.001,-123.0628333,3.54,1.22,md,8,89,0.01054,0.06,nc,nc72538065,2015-10-16 17:19:51.89+00,"13km WSW of Lakeport, California",earthquake
462,0101000020E6100000AF5CCA549CB95DC08915246C2ED44240,2015-10-16 03:02:18.89+00,37.6576667,-118.9001667,0.97,0.33,md,6,231,0.005244,0.04,nc,nc72538060,2015-10-16 15:43:30.19+00,"6km E of Mammoth Lakes, California",earthquake
463,0101000020E610000031F20DE008715CC07F96F8ED35D74740,2015-10-16 02:51:36.77+00,47.6813333,-113.7661667,9.63,0.97,ml,14,181,0.233,0.11,mb,mb80102434,2015-10-16 14:21:30.01+00,"28km ENE of Pablo, Montana",earthquake
476,0101000020E6100000E811482E24DD5EC0AAF1D24D62B84740,2015-10-16 01:44:03.03+00,47.4405,-123.4553333,41.295,1.14,ml,8,185,0.253,0.1,uw,uw61078952,2015-10-16 02:02:12.38+00,"29km E of Quinault Census Designated Place, Washington",earthquake
477,0101000020E61000006F1283C0CA7D5EC082C0CAA145E64240,2015-10-16 01:33:21.06+00,37.799,-121.9655,7.69,0.77,md,9,95,0.06349,0.01,nc,nc72538025,2015-10-17 03:08:31.66+00,"2km NNE of San Ramon, California",earthquake
478,0101000020E6100000C7073D9B558B5DC031772D211F144340,2015-10-16 01:24:18.418+00,38.1572,-118.1771,5.7,1.3,ml,7,115.96,0.271,0.1235,nn,nn00514800,2015-10-17 18:23:24.528+00,"56km SE of Hawthorne, Nevada",earthquake
582,0101000020E610000092A9825149A762C0A01A2FDD24065040,2015-10-15 15:17:57+00,64.096,-149.2277,14.8,1.2,ml,,,,0.69,ak,ak11740268,2015-10-15 16:20:32.865+00,"29km NNW of Healy, Alaska",earthquake
479,0101000020E610000084C8D8BFA17D5EC058411DA045E64240,2015-10-16 01:18:41.04+00,37.7989998,-121.9629974,7.2,1.57,md,14,97,0.06419,0.05,nc,nc72538015,2015-10-16 01:20:20.63+00,"2km NNE of San Ramon, California",earthquake
480,0101000020E610000093031B7C867D5EC023DBF97E6AE44240,2015-10-16 01:18:22.94+00,37.7845,-121.9613333,7.64,0.86,md,13,103,0.07825,0.04,nc,nc72538020,2015-10-17 03:06:30.5+00,"1km ENE of San Ramon, California",earthquake
481,0101000020E6100000942DED2F96AC5EC0F2D24D6210A84740,2015-10-16 01:13:55.9+00,47.313,-122.6966667,20.359,0.91,ml,8,176,0.2428,0.14,uw,uw61078937,2015-10-16 02:04:48.24+00,"3km WSW of Rosedale, Washington",earthquake
482,0101000020E61000001172DEFFC77D5EC03C37C87FDCE34240,2015-10-16 01:10:51.77+00,37.7801666,-121.965332,7.49,1.72,md,17,99,0.08146,0.05,nc,nc72538005,2015-10-16 01:12:30.59+00,"1km E of San Ramon, California",earthquake
